fecha_hora,tipo_ping,ip_objetivo,ubicacion,promedio_ms,count,min_ms,max_ms,std_dev
2025-09-25 00:00:00,SUTEL Local,138.59.18.180,,3.353179511377367,59,2.2683143615722656,4.395484924316406,0.4461933296528003
2025-09-25 00:00:00,SUTEL Internacional,84.17.40.24,,40.87477922439575,60,39.72506523132324,41.71156883239746,0.3944063437538525
2025-09-25 00:00:00,Latencia,8.8.8.8,,42.7041377051402,59,41.445016860961914,43.405771255493164,0.42627708568161643
2025-09-25 01:00:00,SUTEL Local,138.59.18.180,,3.311399827923691,57,2.1920204162597656,4.119634628295898,0.32536462484490924
2025-09-25 01:00:00,SUTEL Internacional,84.17.40.24,,40.81710314346572,59,39.8404598236084,41.58949851989746,0.33338309446532705
2025-09-25 01:00:00,Latencia,8.8.8.8,,42.82125376038632,59,42.000770568847656,48.54464530944824,0.7998374441122507
2025-09-25 02:00:00,SUTEL Local,138.59.18.180,,3.5227179527282715,60,2.691984176635742,4.136562347412109,0.32516991554401825
2025-09-25 02:00:00,SUTEL Internacional,84.17.40.24,,40.99754095077515,60,40.552616119384766,42.89865493774414,0.35154721772824554
2025-09-25 02:00:00,Latencia,8.8.8.8,,42.994960149129234,60,42.50693321228027,44.843196868896484,0.4329171188106669
2025-09-25 03:00:00,SUTEL Local,138.59.18.180,,3.449535369873047,60,2.4547576904296875,4.346609115600586,0.3514422274111817
2025-09-25 03:00:00,SUTEL Internacional,84.17.40.24,,40.97541173299154,60,39.629220962524414,42.24753379821777,0.36566988840369763
2025-09-25 03:00:00,Latencia,8.8.8.8,,42.875138918558754,60,41.57757759094238,45.22848129272461,0.4356271301613626
2025-09-25 04:00:00,SUTEL Local,138.59.18.180,,3.4300923347473145,60,2.9726028442382812,4.063129425048828,0.2744999408188501
2025-09-25 04:00:00,SUTEL Internacional,84.17.40.24,,40.93054930369059,60,40.58957099914551,41.67747497558594,0.24721258339166044
2025-09-25 04:00:00,Latencia,8.8.8.8,,42.933293183644615,60,42.32501983642578,48.35104942321777,0.7554368852365456
2025-09-25 05:00:00,SUTEL Local,138.59.18.180,,3.498363494873047,60,2.410888671875,4.009485244750977,0.29974570210733315
2025-09-25 05:00:00,SUTEL Internacional,84.17.40.24,,41.040595372517906,60,40.51542282104492,42.91510581970215,0.3904786230915425
2025-09-25 05:00:00,Latencia,8.8.8.8,,42.99532572428385,60,42.43922233581543,48.58803749084473,0.781826555357054
2025-09-25 06:00:00,SUTEL Local,138.59.18.180,,3.4662445386250815,60,2.8727054595947266,4.322528839111328,0.3394929039744757
2025-09-25 06:00:00,SUTEL Internacional,84.17.40.24,,41.02547566095988,60,40.413856506347656,42.28401184082031,0.36729575926311225
2025-09-25 06:00:00,Latencia,8.8.8.8,,42.89716879526774,60,42.20390319824219,44.976234436035156,0.46503742534621356
2025-09-25 07:00:00,SUTEL Local,138.59.18.180,,3.3958236376444497,60,2.138376235961914,4.070520401000977,0.4324227897409441
2025-09-25 07:00:00,SUTEL Internacional,84.17.40.24,,41.0118023554484,60,39.68334197998047,48.54941368103027,1.0609885308382254
2025-09-25 07:00:00,Latencia,8.8.8.8,,42.79731114705404,60,41.14723205566406,43.7929630279541,0.41514350277278517
2025-09-25 08:00:00,SUTEL Local,138.59.18.180,,3.393713633219401,60,2.1805763244628906,4.081249237060547,0.3552581701129661
2025-09-25 08:00:00,SUTEL Internacional,84.17.40.24,,41.036856174468994,60,39.64495658874512,48.06661605834961,0.9771030555869297
2025-09-25 08:00:00,Latencia,8.8.8.8,,42.93217658996582,60,42.08993911743164,48.50649833679199,0.8200200879457914
2025-09-25 09:00:00,SUTEL Local,138.59.18.180,,3.329540121144262,58,2.5904178619384766,3.918886184692383,0.23955496247386857
2025-09-25 09:00:00,SUTEL Internacional,84.17.40.24,,40.862198533682985,58,39.89243507385254,41.58759117126465,0.2666695506743386
2025-09-25 09:00:00,Latencia,8.8.8.8,,42.71131450847044,59,41.129350662231445,43.48444938659668,0.3072092750287427
2025-09-25 10:00:00,SUTEL Local,138.59.18.180,,3.507634003957113,60,3.099679946899414,4.101753234863281,0.2831076029324366
2025-09-25 10:00:00,SUTEL Internacional,84.17.40.24,,41.24858776728312,60,40.58670997619629,48.00605773925781,1.293562817160809
2025-09-25 10:00:00,Latencia,8.8.8.8,,42.75761842727661,60,40.816307067871094,55.8629035949707,1.979235639580918
2025-09-25 11:00:00,SUTEL Local,138.59.18.180,,3.347726662953695,60,2.2423267364501953,4.124164581298828,0.3483696075899548
2025-09-25 11:00:00,SUTEL Internacional,84.17.40.24,,40.89468616550251,59,40.18831253051758,41.393280029296875,0.24150622233998253
2025-09-25 11:00:00,Latencia,8.8.8.8,,42.38386154174805,60,41.23711585998535,43.52283477783203,0.5472345504307569
2025-09-25 12:00:00,SUTEL Local,138.59.18.180,,3.4584879875183105,60,2.620220184326172,4.3392181396484375,0.3716310982518215
2025-09-25 12:00:00,SUTEL Internacional,84.17.40.24,,40.98043044408163,60,40.2674674987793,41.58592224121094,0.28541447945344883
2025-09-25 12:00:00,Latencia,8.8.8.8,,43.180600802103676,60,42.42110252380371,49.08585548400879,0.81977907096318
2025-09-25 13:00:00,SUTEL Local,138.59.18.180,,3.5138448079427085,60,2.7272701263427734,9.855985641479492,0.9036119297915222
2025-09-25 13:00:00,SUTEL Internacional,84.17.40.24,,40.8935030301412,60,40.17901420593262,41.49770736694336,0.28760499939375334
2025-09-25 13:00:00,Latencia,8.8.8.8,,42.97418196996053,60,41.72348976135254,43.456315994262695,0.3140453567728254
