fecha_hora,tipo_ping,ip_objetivo,ubicacion,promedio_ms,count,min_ms,max_ms,std_dev
2025-08-29 00:00:00,SUTEL Local,138.59.18.180,,3.388117935697911,59,2.7265548706054688,4.095315933227539,0.22658830367079963
2025-08-29 01:00:00,SUTEL Local,138.59.18.180,,3.2483061154683432,60,2.5463104248046875,3.7500858306884766,0.23094240794718646
2025-08-29 02:00:00,SUTEL Local,138.59.18.180,,3.345175584157308,60,2.630949020385742,4.087686538696289,0.22289077447014577
2025-08-29 03:00:00,SUTEL Local,138.59.18.180,,3.3348560333251953,60,2.463817596435547,4.123687744140625,0.29074988927507284
2025-08-29 04:00:00,SUTEL Local,138.59.18.180,,3.3111135164896646,60,2.3190975189208984,3.767251968383789,0.26994377801719954
2025-08-29 05:00:00,SUTEL Local,138.59.18.180,,3.299264113108317,60,2.3641586303710938,4.112482070922852,0.3005834238147665
2025-08-29 06:00:00,SUTEL Local,138.59.18.180,,3.3814191818237305,60,2.5997161865234375,4.097938537597656,0.2817677432047327
2025-08-29 07:00:00,SUTEL Local,138.59.18.180,,3.3566435178120932,60,2.8052330017089844,4.084587097167969,0.19755796172442486
2025-08-29 08:00:00,SUTEL Local,138.59.18.180,,3.3274571100870767,60,2.797365188598633,4.028081893920898,0.21624834878780766
2025-08-29 09:00:00,SUTEL Local,138.59.18.180,,3.3052643140157065,60,2.462148666381836,4.524946212768555,0.2970157439974908
2025-08-29 10:00:00,SUTEL Local,138.59.18.180,,3.342988127368992,59,2.4847984313964844,4.148244857788086,0.28679624265643644
2025-08-29 11:00:00,SUTEL Local,138.59.18.180,,3.389934698740641,60,2.3980140686035156,4.248619079589844,0.3229978927739857
2025-08-29 12:00:00,SUTEL Local,138.59.18.180,,3.351453940073649,60,2.3643970489501953,3.7581920623779297,0.21178210250937446
2025-08-29 13:00:00,SUTEL Local,138.59.18.180,,3.2715717951456704,60,2.3605823516845703,3.6628246307373047,0.2924114932968408
2025-08-29 14:00:00,SUTEL Local,138.59.18.180,,3.3249894777933755,60,2.911090850830078,3.798246383666992,0.1985875402428848
2025-08-29 15:00:00,SUTEL Local,138.59.18.180,,3.2383004824320474,60,2.4955272674560547,3.6275386810302734,0.24661076379402394
2025-08-29 16:00:00,SUTEL Local,138.59.18.180,,3.8189450899759927,60,2.7763843536376953,21.840572357177734,2.6661354740962517
2025-08-29 17:00:00,SUTEL Local,138.59.18.180,,3.342759609222412,60,2.4080276489257812,3.986835479736328,0.2491774788175965
2025-08-29 18:00:00,SUTEL Local,138.59.18.180,,3.3457795778910318,60,2.5663375854492188,4.0340423583984375,0.27492307996774207
2025-08-29 19:00:00,SUTEL Local,138.59.18.180,,3.399929757845604,59,2.199411392211914,4.157304763793945,0.2830309465433698
2025-08-29 20:00:00,SUTEL Local,138.59.18.180,,3.3417383829752603,60,2.508401870727539,4.017829895019531,0.23776547181681182
2025-08-29 21:00:00,SUTEL Local,138.59.18.180,,3.369545532485186,59,2.5510787963867188,3.809213638305664,0.22263116169715014
2025-08-29 22:00:00,SUTEL Local,138.59.18.180,,3.39813232421875,60,2.2454261779785156,4.508495330810547,0.3612462013572962
2025-08-29 23:00:00,SUTEL Local,138.59.18.180,,3.2969037691752114,60,2.465963363647461,4.071235656738281,0.24808401815958653
