device,ubicacion,timestamp,server_id,server_name,server_country,server_sponsor,server_host,server_location,ping_ms,download_mbps,upload_mbps,download_bytes,upload_bytes,bytes_sent,bytes_received,client_ip,client_isp,isp,interface_external_ip,result_id,result_url,cli_type
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:27:26.604106,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.752,250.38756,253.843416,327076264,339403743,,,,,Telecable Costa Rica,177.93.0.189,765a418f-126b-47cf-ac63-448850d24e62,https://www.speedtest.net/result/c/765a418f-126b-47cf-ac63-448850d24e62,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:27:59.245207,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.295,19.37148,248.583656,20407636,366000313,,,,,Telecable Costa Rica,177.93.0.189,32225f39-c734-4f17-85ac-0a73c97d8e84,https://www.speedtest.net/result/c/32225f39-c734-4f17-85ac-0a73c97d8e84,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:33:31.091799,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.678,250.141248,254.959024,333266472,328867068,,,,,Telecable Costa Rica,177.93.0.189,cfb85571-2585-4f02-8c7b-3a6e3ffc1d08,https://www.speedtest.net/result/c/cfb85571-2585-4f02-8c7b-3a6e3ffc1d08,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:34:07.785916,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.27,19.99968,242.92072,31537020,366935869,,,,,Telecable Costa Rica,177.93.0.189,c81a8f6c-f34a-4e42-9de2-dfd2472f7d55,https://www.speedtest.net/result/c/c81a8f6c-f34a-4e42-9de2-dfd2472f7d55,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:39:39.268733,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.649,250.043728,255.26824,326512584,328732568,,,,,Telecable Costa Rica,177.93.0.189,33d9abfc-64b4-4276-b5fa-14c4a517aabf,https://www.speedtest.net/result/c/33d9abfc-64b4-4276-b5fa-14c4a517aabf,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:40:15.723665,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.301,18.323832,243.513632,31761528,288009090,,,,,Telecable Costa Rica,177.93.0.189,c4e2226a-0d74-4238-879c-e8397d403076,https://www.speedtest.net/result/c/c4e2226a-0d74-4238-879c-e8397d403076,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:45:47.429074,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.587,249.621048,255.31892,329142848,332053730,,,,,Telecable Costa Rica,177.93.0.189,aa101cf5-4b38-4d73-827b-a70f5668c3ba,https://www.speedtest.net/result/c/aa101cf5-4b38-4d73-827b-a70f5668c3ba,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:46:14.663942,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.314,20.219952,241.67264,23752664,179735809,,,,,Telecable Costa Rica,177.93.0.189,2cbc7b36-efef-46cb-b91d-937e89fdaa83,https://www.speedtest.net/result/c/2cbc7b36-efef-46cb-b91d-937e89fdaa83,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:51:46.308534,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.862,250.459392,254.936048,327551816,332717607,,,,,Telecable Costa Rica,177.93.0.189,ff612a02-d014-40cf-bed3-2bda40a30b72,https://www.speedtest.net/result/c/ff612a02-d014-40cf-bed3-2bda40a30b72,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:52:22.281737,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.119,20.524816,244.457216,32271260,332629084,,,,,Telecable Costa Rica,177.93.0.189,47d286bb-ebab-4137-8840-55d1473f5820,https://www.speedtest.net/result/c/47d286bb-ebab-4137-8840-55d1473f5820,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:57:54.209374,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.607,250.24432,254.894232,329957036,329088605,,,,,Telecable Costa Rica,177.93.0.189,facce24f-189c-4bbf-a8e0-88a3eb4d7c8f,https://www.speedtest.net/result/c/facce24f-189c-4bbf-a8e0-88a3eb4d7c8f,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T11:58:29.122014,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.112,22.207792,248.858168,31254620,346536737,,,,,Telecable Costa Rica,177.93.0.189,705b5568-a166-44f9-bf3d-6a0fe66a0cc2,https://www.speedtest.net/result/c/705b5568-a166-44f9-bf3d-6a0fe66a0cc2,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:04:00.896995,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.705,250.212064,255.271456,333464360,329527163,,,,,Telecable Costa Rica,177.93.0.189,61ca1dbf-d7b4-4013-93f2-a3c95123502d,https://www.speedtest.net/result/c/61ca1dbf-d7b4-4013-93f2-a3c95123502d,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:04:31.948608,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.152,19.332328,240.041992,14676328,397292255,,,,,Telecable Costa Rica,177.93.0.189,12aaf3f9-f59b-4be8-a436-6bcc866e60d1,https://www.speedtest.net/result/c/12aaf3f9-f59b-4be8-a436-6bcc866e60d1,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:10:03.637909,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.962,249.996456,254.844936,325741048,335550681,,,,,Telecable Costa Rica,177.93.0.189,c89a89b3-d8a0-4b78-acab-aea2f639eb88,https://www.speedtest.net/result/c/c89a89b3-d8a0-4b78-acab-aea2f639eb88,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:10:36.625941,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.215,19.234984,232.955968,29017078,287427842,,,,,Telecable Costa Rica,177.93.0.189,f3452605-f359-4f9a-b5d7-7bf03fa01439,https://www.speedtest.net/result/c/f3452605-f359-4f9a-b5d7-7bf03fa01439,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:16:07.895167,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.61,249.078432,254.966632,319437344,325469431,,,,,Telecable Costa Rica,177.93.0.189,300f3f12-c25c-4538-ba20-0cb5c4c2aac4,https://www.speedtest.net/result/c/300f3f12-c25c-4538-ba20-0cb5c4c2aac4,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:16:43.542771,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.266,23.293272,243.820624,36361824,270492367,,,,,Telecable Costa Rica,177.93.0.189,320ff0db-8362-4a0d-9c9a-6fe78cf94c66,https://www.speedtest.net/result/c/320ff0db-8362-4a0d-9c9a-6fe78cf94c66,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:22:15.596413,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.704,246.28384,254.99572,331138296,336769094,,,,,Telecable Costa Rica,177.93.0.189,5573d44b-9e97-4db2-a6b5-12f8f30aafd2,https://www.speedtest.net/result/c/5573d44b-9e97-4db2-a6b5-12f8f30aafd2,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:22:44.610558,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.24,14.763208,247.424264,11550160,337553274,,,,,Telecable Costa Rica,177.93.0.189,153da47e-5d9d-4ce3-a1ee-185416c34529,https://www.speedtest.net/result/c/153da47e-5d9d-4ce3-a1ee-185416c34529,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:28:15.948879,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.754,245.441448,255.17872,318823124,328943668,,,,,Telecable Costa Rica,177.93.0.189,ed92a594-7265-43a0-9601-6227ddb00c1a,https://www.speedtest.net/result/c/ed92a594-7265-43a0-9601-6227ddb00c1a,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:28:48.704872,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.248,18.905416,257.198368,27841816,304189025,,,,,Telecable Costa Rica,177.93.0.189,476fdb5a-1e09-4590-8da4-5cb591ddc4e0,https://www.speedtest.net/result/c/476fdb5a-1e09-4590-8da4-5cb591ddc4e0,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:34:19.785187,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.721,248.286056,255.206392,310854916,332955590,,,,,Telecable Costa Rica,177.93.0.189,64833c99-e0ba-4061-95d8-5870f28ce2c0,https://www.speedtest.net/result/c/64833c99-e0ba-4061-95d8-5870f28ce2c0,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:34:54.534249,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.358,23.213112,249.64728,35453908,316815606,,,,,Telecable Costa Rica,177.93.0.189,3a12b43d-a47f-42e6-a83e-7b2102f43faf,https://www.speedtest.net/result/c/3a12b43d-a47f-42e6-a83e-7b2102f43faf,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:40:25.814680,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.565,249.916288,255.211064,325572484,329394007,,,,,Telecable Costa Rica,177.93.0.189,723e68f7-252e-43f3-a01d-dea35743f58e,https://www.speedtest.net/result/c/723e68f7-252e-43f3-a01d-dea35743f58e,official
OLT Rio Segundo 2,"10.003975142749471, -84.18797472602485",2025-09-05T12:40:53.328951,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",38.174,19.429784,245.260456,13121716,309689817,,,,,Telecable Costa Rica,177.93.0.189,3a2a32d4-6d69-4df4-8592-5ab80c0a375f,https://www.speedtest.net/result/c/3a2a32d4-6d69-4df4-8592-5ab80c0a375f,official
