device,timestamp,server_id,server_name,server_country,server_sponsor,server_host,server_location,ping_ms,download_mbps,upload_mbps,download_bytes,upload_bytes,bytes_sent,bytes_received,client_ip,client_isp,isp,interface_external_ip,result_id,result_url,cli_type
OLT Alajuela 1,2025-08-21T04:39:51.749230,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.403,415.4686,443.605328,554880956,486875481,,,,,Telecable Costa Rica,200.105.99.72,fff13b79-8960-4bec-8e7a-ee6f92b3b265,https://www.speedtest.net/result/c/fff13b79-8960-4bec-8e7a-ee6f92b3b265,official
OLT Alajuela 1,2025-08-21T04:40:27.208752,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.23,19.935032,448.001584,27443632,655500022,,,,,Telecable Costa Rica,200.105.99.72,1de1b2fa-7aaa-48d4-b90d-afd353b5bbdc,https://www.speedtest.net/result/c/1de1b2fa-7aaa-48d4-b90d-afd353b5bbdc,official
OLT Alajuela 1,2025-08-21T04:45:59.998485,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.199,416.45868,428.44452,562358652,587516521,,,,,Telecable Costa Rica,200.105.99.72,41e57d67-94b7-4283-a4f3-36d168051da5,https://www.speedtest.net/result/c/41e57d67-94b7-4283-a4f3-36d168051da5,official
OLT Alajuela 1,2025-08-21T04:46:25.469647,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.438,17.109048,426.94872,12771832,400316446,,,,,Telecable Costa Rica,200.105.99.72,71354060-1b36-4064-b870-cd065817aaca,https://www.speedtest.net/result/c/71354060-1b36-4064-b870-cd065817aaca,official
OLT Alajuela 1,2025-08-21T04:51:56.680058,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.277,415.375232,444.024248,555761460,516820081,,,,,Telecable Costa Rica,200.105.99.72,ad3642f4-3429-4f6a-ae4a-f8b07c8e3e3f,https://www.speedtest.net/result/c/ad3642f4-3429-4f6a-ae4a-f8b07c8e3e3f,official
OLT Alajuela 1,2025-08-21T04:52:31.007319,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.192,21.973352,403.585184,38597020,360446469,,,,,Telecable Costa Rica,200.105.99.72,0d5db081-4508-4226-8510-4ff0f9134e47,https://www.speedtest.net/result/c/0d5db081-4508-4226-8510-4ff0f9134e47,official
OLT Alajuela 1,2025-08-21T04:58:02.309053,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.191,416.389936,443.681544,556177792,535421181,,,,,Telecable Costa Rica,200.105.99.72,2952412b-d20a-4a85-bb31-2b36a2822b8f,https://www.speedtest.net/result/c/2952412b-d20a-4a85-bb31-2b36a2822b8f,official
OLT Alajuela 1,2025-08-21T04:58:36.922105,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.276,18.741648,437.940872,29479736,521679911,,,,,Telecable Costa Rica,200.105.99.72,058a40ec-1b60-438f-b0a0-ad01285f0e10,https://www.speedtest.net/result/c/058a40ec-1b60-438f-b0a0-ad01285f0e10,official
OLT Alajuela 1,2025-08-21T05:04:08.036922,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.256,415.462584,443.684608,554453448,524603241,,,,,Telecable Costa Rica,200.105.99.72,4772fa4a-27ee-4ecb-87cc-9bfef8d37118,https://www.speedtest.net/result/c/4772fa4a-27ee-4ecb-87cc-9bfef8d37118,official
OLT Alajuela 1,2025-08-21T05:04:44.767443,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.362,20.722848,431.52808,27041212,743925723,,,,,Telecable Costa Rica,200.105.99.72,84df1f86-d34b-431e-b1b9-bc338af93dfb,https://www.speedtest.net/result/c/84df1f86-d34b-431e-b1b9-bc338af93dfb,official
OLT Alajuela 1,2025-08-21T05:10:16.131517,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.089,410.936376,444.551568,534499064,554310118,,,,,Telecable Costa Rica,200.105.99.72,b819fbe7-2b73-49ee-88f8-0ced93732729,https://www.speedtest.net/result/c/b819fbe7-2b73-49ee-88f8-0ced93732729,official
OLT Alajuela 1,2025-08-21T05:10:45.278668,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.199,17.618896,431.131888,17698008,481206103,,,,,Telecable Costa Rica,200.105.99.72,9bdc6ec8-dafd-4489-a38a-ce9661ae1173,https://www.speedtest.net/result/c/9bdc6ec8-dafd-4489-a38a-ce9661ae1173,official
OLT Alajuela 1,2025-08-21T05:16:20.610054,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.536,415.397872,443.487616,719101948,529692793,,,,,Telecable Costa Rica,200.105.99.72,874e801a-5e15-4d49-ad3d-70e06715e0cf,https://www.speedtest.net/result/c/874e801a-5e15-4d49-ad3d-70e06715e0cf,official
OLT Alajuela 1,2025-08-21T05:17:02.538932,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.358,16.876912,445.31312,30075600,774801739,,,,,Telecable Costa Rica,200.105.99.72,18b2ee4d-ff85-4a2b-818e-4a9d095c9a3b,https://www.speedtest.net/result/c/18b2ee4d-ff85-4a2b-818e-4a9d095c9a3b,official
OLT Alajuela 1,2025-08-21T05:22:33.562943,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.281,415.060592,443.604496,554727376,528562062,,,,,Telecable Costa Rica,200.105.99.72,a73a70ed-2813-4280-9a02-dea3560cdb4b,https://www.speedtest.net/result/c/a73a70ed-2813-4280-9a02-dea3560cdb4b,official
OLT Alajuela 1,2025-08-21T05:23:03.058564,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.209,18.521232,435.900976,16236588,528677957,,,,,Telecable Costa Rica,200.105.99.72,73061ad2-d76d-4db6-ab40-6d23ef566a72,https://www.speedtest.net/result/c/73061ad2-d76d-4db6-ab40-6d23ef566a72,official
OLT Alajuela 1,2025-08-21T05:28:34.660999,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.228,416.902056,444.031208,555485328,554084735,,,,,Telecable Costa Rica,200.105.99.72,f76e6ff5-0296-4825-8ee5-eae0a71eddbd,https://www.speedtest.net/result/c/f76e6ff5-0296-4825-8ee5-eae0a71eddbd,official
OLT Alajuela 1,2025-08-21T05:29:16.886940,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.226,20.557384,442.216912,35604992,782983374,,,,,Telecable Costa Rica,200.105.99.72,92e0b8d6-19df-4055-bf3c-b5881dd971db,https://www.speedtest.net/result/c/92e0b8d6-19df-4055-bf3c-b5881dd971db,official
OLT Alajuela 1,2025-08-21T05:34:48.497111,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.23,414.794336,443.503104,565526644,528688469,,,,,Telecable Costa Rica,200.105.99.72,89b4936a-6d0b-4ec3-a600-c54fa86d1010,https://www.speedtest.net/result/c/89b4936a-6d0b-4ec3-a600-c54fa86d1010,official
OLT Alajuela 1,2025-08-21T05:35:18.281464,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.248,16.706184,435.321008,20253728,459029848,,,,,Telecable Costa Rica,200.105.99.72,781d2332-f9b1-44ef-be8d-bef730be27f1,https://www.speedtest.net/result/c/781d2332-f9b1-44ef-be8d-bef730be27f1,official
OLT Alajuela 1,2025-08-21T05:40:49.047708,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.991,415.566696,443.948384,555464148,522608423,,,,,Telecable Costa Rica,200.105.99.72,921456f4-5273-4acd-8d6a-27dcd5b38603,https://www.speedtest.net/result/c/921456f4-5273-4acd-8d6a-27dcd5b38603,official
OLT Alajuela 1,2025-08-21T05:41:27.456524,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.177,20.031592,441.288072,26850592,777611661,,,,,Telecable Costa Rica,200.105.99.72,fc3d5c50-bc07-4cee-8930-37f6ded9ffc9,https://www.speedtest.net/result/c/fc3d5c50-bc07-4cee-8930-37f6ded9ffc9,official
OLT Alajuela 1,2025-08-21T05:46:59.112130,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.234,414.903224,443.773104,559572240,575038364,,,,,Telecable Costa Rica,200.105.99.72,af7bfb4a-33cc-4f32-8c88-8a6c85778dd3,https://www.speedtest.net/result/c/af7bfb4a-33cc-4f32-8c88-8a6c85778dd3,official
OLT Alajuela 1,2025-08-21T05:47:26.385676,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.164,21.129208,383.819648,26487708,263176570,,,,,Telecable Costa Rica,200.105.99.72,613c1038-8991-497c-8e1c-cf581e5001f0,https://www.speedtest.net/result/c/613c1038-8991-497c-8e1c-cf581e5001f0,official
OLT Alajuela 1,2025-08-21T05:52:58.255859,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.157,416.022728,444.357296,560198584,560730822,,,,,Telecable Costa Rica,200.105.99.72,3e745562-7187-47e1-b8ff-e09ba6cb9cc2,https://www.speedtest.net/result/c/3e745562-7187-47e1-b8ff-e09ba6cb9cc2,official
OLT Alajuela 1,2025-08-21T05:53:32.282339,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.152,17.517872,449.016552,18449192,739814931,,,,,Telecable Costa Rica,200.105.99.72,0db45709-1f25-451b-ae22-d5498b4acf94,https://www.speedtest.net/result/c/0db45709-1f25-451b-ae22-d5498b4acf94,official
OLT Alajuela 1,2025-08-21T05:59:03.384820,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.237,415.957392,443.346632,555680184,534564977,,,,,Telecable Costa Rica,200.105.99.72,ea94a41a-1300-4655-bf57-6c86163c46ed,https://www.speedtest.net/result/c/ea94a41a-1300-4655-bf57-6c86163c46ed,official
OLT Alajuela 1,2025-08-21T05:59:36.168610,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.314,17.082184,422.32716,23704656,433000043,,,,,Telecable Costa Rica,200.105.99.72,fb7b40c0-fa7e-4ec2-a1c2-e8555afe6bc9,https://www.speedtest.net/result/c/fb7b40c0-fa7e-4ec2-a1c2-e8555afe6bc9,official
OLT Alajuela 1,2025-08-21T06:05:07.486776,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.22,414.795408,443.601096,554906116,518858775,,,,,Telecable Costa Rica,200.105.99.72,ab6edf6d-2b79-404f-bfcd-94998f01699a,https://www.speedtest.net/result/c/ab6edf6d-2b79-404f-bfcd-94998f01699a,official
OLT Alajuela 1,2025-08-21T06:05:44.630560,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.251,20.339848,433.401944,32370100,586417870,,,,,Telecable Costa Rica,200.105.99.72,d118d979-fd7a-463c-8782-3066d9cfd529,https://www.speedtest.net/result/c/d118d979-fd7a-463c-8782-3066d9cfd529,official
OLT Alajuela 1,2025-08-21T06:11:16.616043,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.265,412.422312,443.958048,557568320,553977831,,,,,Telecable Costa Rica,200.105.99.72,db73129e-bbd6-4653-ae3a-c500ea73ab2c,https://www.speedtest.net/result/c/db73129e-bbd6-4653-ae3a-c500ea73ab2c,official
OLT Alajuela 1,2025-08-21T06:11:52.857695,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.276,16.936224,438.461728,22525636,716332333,,,,,Telecable Costa Rica,200.105.99.72,ad423589-8f22-4f16-80ad-e5d768a66d28,https://www.speedtest.net/result/c/ad423589-8f22-4f16-80ad-e5d768a66d28,official
OLT Alajuela 1,2025-08-21T06:17:24.597695,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.21,415.211848,443.966496,559887944,535819816,,,,,Telecable Costa Rica,200.105.99.72,f686cf29-b693-4fdc-940b-bd34f746304d,https://www.speedtest.net/result/c/f686cf29-b693-4fdc-940b-bd34f746304d,official
OLT Alajuela 1,2025-08-21T06:18:06.523257,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.275,16.091944,444.718336,26868948,789599726,,,,,Telecable Costa Rica,200.105.99.72,a2ba15ea-ca69-4189-8954-e02ba4f4afe7,https://www.speedtest.net/result/c/a2ba15ea-ca69-4189-8954-e02ba4f4afe7,official
OLT Alajuela 1,2025-08-21T06:23:38.610150,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.204,415.88812,444.522008,555048728,560419400,,,,,Telecable Costa Rica,200.105.99.72,85f1bc7b-e022-4874-b072-4eaa14e2cc38,https://www.speedtest.net/result/c/85f1bc7b-e022-4874-b072-4eaa14e2cc38,official
OLT Alajuela 1,2025-08-21T06:24:12.616400,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.232,17.583688,412.37328,30881852,394110894,,,,,Telecable Costa Rica,200.105.99.72,0fbdd921-88ea-4db0-8011-7a7a56c547e0,https://www.speedtest.net/result/c/0fbdd921-88ea-4db0-8011-7a7a56c547e0,official
OLT Alajuela 1,2025-08-21T06:29:43.917530,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.19,415.393136,443.969664,549752900,517831404,,,,,Telecable Costa Rica,200.105.99.72,7d6b783a-93f6-4a2a-bf87-f387065a4a6c,https://www.speedtest.net/result/c/7d6b783a-93f6-4a2a-bf87-f387065a4a6c,official
OLT Alajuela 1,2025-08-21T06:30:08.072282,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.243,20.82008,422.41116,9401096,433168613,,,,,Telecable Costa Rica,200.105.99.72,5d4f27a8-d920-4d19-ad8b-9d1c7daa2dcb,https://www.speedtest.net/result/c/5d4f27a8-d920-4d19-ad8b-9d1c7daa2dcb,official
OLT Alajuela 1,2025-08-21T06:35:39.328159,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.295,414.525904,443.925312,542910640,553947075,,,,,Telecable Costa Rica,200.105.99.72,b8b27310-0f25-44ef-b622-ea4228f2db54,https://www.speedtest.net/result/c/b8b27310-0f25-44ef-b622-ea4228f2db54,official
OLT Alajuela 1,2025-08-21T06:36:15.050160,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.155,21.73832,387.647696,35487796,436407807,,,,,Telecable Costa Rica,200.105.99.72,4f42184f-a5e2-4a4d-9e0d-1bfeb5abcc40,https://www.speedtest.net/result/c/4f42184f-a5e2-4a4d-9e0d-1bfeb5abcc40,official
OLT Alajuela 1,2025-08-21T06:41:45.691651,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.303,415.605816,443.905624,544454492,505455587,,,,,Telecable Costa Rica,200.105.99.72,6bb5f362-8a21-440e-87bc-2a4c2459fd2a,https://www.speedtest.net/result/c/6bb5f362-8a21-440e-87bc-2a4c2459fd2a,official
OLT Alajuela 1,2025-08-21T06:42:26.033591,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.165,25.731632,374.741848,42090308,624227858,,,,,Telecable Costa Rica,200.105.99.72,ac78d05e-36a6-4255-a4e4-6828d4ca73c3,https://www.speedtest.net/result/c/ac78d05e-36a6-4255-a4e4-6828d4ca73c3,official
OLT Alajuela 1,2025-08-21T06:47:57.073243,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.235,415.842336,444.100232,549814736,548431517,,,,,Telecable Costa Rica,200.105.99.72,ea401676-2ed6-438c-883b-9fa25d8105c6,https://www.speedtest.net/result/c/ea401676-2ed6-438c-883b-9fa25d8105c6,official
OLT Alajuela 1,2025-08-21T06:48:36.615251,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.194,18.69052,435.42284,30321288,668491256,,,,,Telecable Costa Rica,200.105.99.72,815bed55-f3e8-4f04-b384-8cfe63d4bf07,https://www.speedtest.net/result/c/815bed55-f3e8-4f04-b384-8cfe63d4bf07,official
OLT Alajuela 1,2025-08-21T06:54:08.047032,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.208,414.123592,444.491848,547652136,531501971,,,,,Telecable Costa Rica,200.105.99.72,0a10907c-e462-4cc2-8227-576d15bbef48,https://www.speedtest.net/result/c/0a10907c-e462-4cc2-8227-576d15bbef48,official
OLT Alajuela 1,2025-08-21T06:54:45.888752,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.231,24.085656,438.20516,42245628,562387335,,,,,Telecable Costa Rica,200.105.99.72,496df954-300f-4219-b051-56e9dded0445,https://www.speedtest.net/result/c/496df954-300f-4219-b051-56e9dded0445,official
OLT Alajuela 1,2025-08-21T07:00:17.062887,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.193,411.6146,444.284136,540065752,561105647,,,,,Telecable Costa Rica,200.105.99.72,7891e2ae-cdf3-445e-9288-d4fde6573037,https://www.speedtest.net/result/c/7891e2ae-cdf3-445e-9288-d4fde6573037,official
OLT Alajuela 1,2025-08-21T07:00:54.407184,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.251,16.947584,409.812248,29626584,530364541,,,,,Telecable Costa Rica,200.105.99.72,23f6917b-a9cb-4ec1-8ada-88f92a180dde,https://www.speedtest.net/result/c/23f6917b-a9cb-4ec1-8ada-88f92a180dde,official
OLT Alajuela 1,2025-08-21T07:06:25.883539,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.192,415.198432,443.942088,556072428,566743922,,,,,Telecable Costa Rica,200.105.99.72,445f0fe4-388c-4ea5-9e37-5d48c4f79583,https://www.speedtest.net/result/c/445f0fe4-388c-4ea5-9e37-5d48c4f79583,official
OLT Alajuela 1,2025-08-21T07:07:02.130551,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.027,18.440552,440.110928,30540440,615203722,,,,,Telecable Costa Rica,200.105.99.72,4c84b1fa-cf0a-4ab3-8880-da3fa5679c20,https://www.speedtest.net/result/c/4c84b1fa-cf0a-4ab3-8880-da3fa5679c20,official
OLT Alajuela 1,2025-08-21T07:12:33.127944,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.206,415.736744,443.81504,550880504,518506557,,,,,Telecable Costa Rica,200.105.99.72,e2ba9288-1c8a-450f-a23e-89aef2ddc84c,https://www.speedtest.net/result/c/e2ba9288-1c8a-450f-a23e-89aef2ddc84c,official
OLT Alajuela 1,2025-08-21T07:13:04.128785,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.148,23.062976,403.737672,29318768,384975836,,,,,Telecable Costa Rica,200.105.99.72,2ac5d60c-f545-4d09-9297-3ac3a326ec4f,https://www.speedtest.net/result/c/2ac5d60c-f545-4d09-9297-3ac3a326ec4f,official
OLT Alajuela 1,2025-08-21T07:18:35.603311,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.147,415.366856,443.960312,554590120,522070758,,,,,Telecable Costa Rica,200.105.99.72,24d3a446-6547-4072-aeb6-52a57b604483,https://www.speedtest.net/result/c/24d3a446-6547-4072-aeb6-52a57b604483,official
OLT Alajuela 1,2025-08-21T07:19:14.070346,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.321,15.841112,444.1896,21901532,792825600,,,,,Telecable Costa Rica,200.105.99.72,5f5e9947-1609-4d43-b109-57e388bd57c1,https://www.speedtest.net/result/c/5f5e9947-1609-4d43-b109-57e388bd57c1,official
OLT Alajuela 1,2025-08-21T07:24:44.984726,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.185,416.791192,444.036904,556581040,524078065,,,,,Telecable Costa Rica,200.105.99.72,6b6ccc71-ec4f-4505-9541-9ea8735c1686,https://www.speedtest.net/result/c/6b6ccc71-ec4f-4505-9541-9ea8735c1686,official
OLT Alajuela 1,2025-08-21T07:25:24.418947,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.242,20.078768,435.36916,31453712,742291738,,,,,Telecable Costa Rica,200.105.99.72,cd8ae59d-226c-4cdb-a58f-193737afd677,https://www.speedtest.net/result/c/cd8ae59d-226c-4cdb-a58f-193737afd677,official
OLT Alajuela 1,2025-08-21T07:30:55.278554,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.148,414.39024,443.74152,544399424,529036373,,,,,Telecable Costa Rica,200.105.99.72,74c18945-1f98-476c-81e7-69e3cc776ff6,https://www.speedtest.net/result/c/74c18945-1f98-476c-81e7-69e3cc776ff6,official
OLT Alajuela 1,2025-08-21T07:31:27.910515,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.395,17.466112,435.219488,24625280,496520455,,,,,Telecable Costa Rica,200.105.99.72,80ae16a8-5d80-4c7a-be08-ad82afe9e4b5,https://www.speedtest.net/result/c/80ae16a8-5d80-4c7a-be08-ad82afe9e4b5,official
OLT Alajuela 1,2025-08-21T07:36:59.395039,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.036,414.55144,443.752888,548343724,530128277,,,,,Telecable Costa Rica,200.105.99.72,a4826546-649b-4bcc-9266-089e9b47d480,https://www.speedtest.net/result/c/a4826546-649b-4bcc-9266-089e9b47d480,official
OLT Alajuela 1,2025-08-21T07:37:40.736314,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.301,16.441632,439.973088,29938928,749274370,,,,,Telecable Costa Rica,200.105.99.72,4640eed7-ca3e-4335-81e7-6da7658adb4f,https://www.speedtest.net/result/c/4640eed7-ca3e-4335-81e7-6da7658adb4f,official
OLT Alajuela 1,2025-08-21T07:43:12.447498,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.954,413.430928,444.186336,578749148,542961935,,,,,Telecable Costa Rica,200.105.99.72,288a47a9-ca72-4119-8463-9541a75c99aa,https://www.speedtest.net/result/c/288a47a9-ca72-4119-8463-9541a75c99aa,official
OLT Alajuela 1,2025-08-21T07:43:48.963574,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.451,17.099696,434.354288,27665316,633799503,,,,,Telecable Costa Rica,200.105.99.72,707067bb-be8d-4998-971e-1f890ab3d804,https://www.speedtest.net/result/c/707067bb-be8d-4998-971e-1f890ab3d804,official
OLT Alajuela 1,2025-08-21T07:49:19.962600,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.213,413.918552,443.577824,543623116,523072296,,,,,Telecable Costa Rica,200.105.99.72,0b82177c-dafe-4cd5-aa40-82481c4b5b58,https://www.speedtest.net/result/c/0b82177c-dafe-4cd5-aa40-82481c4b5b58,official
OLT Alajuela 1,2025-08-21T07:49:54.306670,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.248,16.92244,439.850872,24767892,622539259,,,,,Telecable Costa Rica,200.105.99.72,935f1f83-a845-4ea0-add4-2c82e416f1e0,https://www.speedtest.net/result/c/935f1f83-a845-4ea0-add4-2c82e416f1e0,official
OLT Alajuela 1,2025-08-21T07:55:25.661919,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.95,416.079032,444.362312,545001520,560025483,,,,,Telecable Costa Rica,200.105.99.72,942b0e86-e764-4a29-8046-a4736100589e,https://www.speedtest.net/result/c/942b0e86-e764-4a29-8046-a4736100589e,official
OLT Alajuela 1,2025-08-21T07:55:53.772809,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.192,14.702704,387.295288,17520096,326599974,,,,,Telecable Costa Rica,200.105.99.72,02431571-9dae-4dd7-b1d3-85abab51c642,https://www.speedtest.net/result/c/02431571-9dae-4dd7-b1d3-85abab51c642,official
OLT Alajuela 1,2025-08-21T08:01:25.270638,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.942,415.92664,443.768528,555074436,560541462,,,,,Telecable Costa Rica,200.105.99.72,d81f1300-d37f-4505-94bd-d98acf645a62,https://www.speedtest.net/result/c/d81f1300-d37f-4505-94bd-d98acf645a62,official
OLT Alajuela 1,2025-08-21T08:01:58.330270,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.106,20.833112,410.186536,34852396,297718963,,,,,Telecable Costa Rica,200.105.99.72,1b6a34b9-c07b-4510-9428-7febf5a7afe0,https://www.speedtest.net/result/c/1b6a34b9-c07b-4510-9428-7febf5a7afe0,official
OLT Alajuela 1,2025-08-21T08:07:29.140509,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.847,415.37156,443.56996,554385380,516199439,,,,,Telecable Costa Rica,200.105.99.72,20c6acbe-0104-4b0f-b461-dfb876b423a6,https://www.speedtest.net/result/c/20c6acbe-0104-4b0f-b461-dfb876b423a6,official
OLT Alajuela 1,2025-08-21T08:08:10.297722,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.22,20.694456,444.22448,35956580,764895510,,,,,Telecable Costa Rica,200.105.99.72,1a500ae8-6e4f-4eb0-b3da-1b64e04bef88,https://www.speedtest.net/result/c/1a500ae8-6e4f-4eb0-b3da-1b64e04bef88,official
OLT Alajuela 1,2025-08-21T08:13:41.137022,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.091,414.810224,444.27232,554372428,518378513,,,,,Telecable Costa Rica,200.105.99.72,aa3c3557-1cd9-449a-abb9-fd5c40c5a567,https://www.speedtest.net/result/c/aa3c3557-1cd9-449a-abb9-fd5c40c5a567,official
OLT Alajuela 1,2025-08-21T08:14:17.607295,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.222,18.239184,431.495824,31222144,490576811,,,,,Telecable Costa Rica,200.105.99.72,a5a07cf7-2a92-4431-a459-f1da22c7cbfc,https://www.speedtest.net/result/c/a5a07cf7-2a92-4431-a459-f1da22c7cbfc,official
OLT Alajuela 1,2025-08-21T08:19:48.932936,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.968,412.938632,443.049104,557816832,528515947,,,,,Telecable Costa Rica,200.105.99.72,2af42f11-ed9a-4ba8-a243-50985fd5c6ea,https://www.speedtest.net/result/c/2af42f11-ed9a-4ba8-a243-50985fd5c6ea,official
OLT Alajuela 1,2025-08-21T08:20:12.516706,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.149,19.135912,352.636344,12787072,289071229,,,,,Telecable Costa Rica,200.105.99.72,00a02d98-c071-4fb9-a65f-7e9a23af6cf4,https://www.speedtest.net/result/c/00a02d98-c071-4fb9-a65f-7e9a23af6cf4,official
OLT Alajuela 1,2025-08-21T08:25:49.659208,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.232,414.193184,460.629384,549112972,831850397,,,,,Telecable Costa Rica,200.105.99.72,70ba274f-e0e1-400f-ae40-ec5d52945b29,https://www.speedtest.net/result/c/70ba274f-e0e1-400f-ae40-ec5d52945b29,official
